research_signal,production_candidate,eligible_candidate,cluster,execution_intent,order,position,entry_deal,exit_deal,closed_strategybook_trade,reported_r,recomputed_r,final_status,classification
SSR|ASIA_HIGH|20250610|1749597000|FINAL,SSRP|ASIA_HIGH|20250610|1749597000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250610|1749597300|FINAL,SSRP|ASIA_HIGH|20250610|1749597300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,160,160,160,161,true,2.0000,2.0000000000001714,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250611|1749643200|FINAL,SSRP|ASIA_HIGH|20250611|1749643200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250611|1749656700|FINAL,SSRP|ASIA_HIGH|20250611|1749656700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250611|1749657000|FINAL,SSRP|ASIA_HIGH|20250611|1749657000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250611|1749658500|FINAL,SSRP|ASIA_HIGH|20250611|1749658500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250611|1749658800|FINAL,SSRP|ASIA_HIGH|20250611|1749658800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250611|1749677100|FINAL,SSRP|ASIA_HIGH|20250611|1749677100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250611|1749677400|FINAL,SSRP|ASIA_HIGH|20250611|1749677400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250612|1749726600|FINAL,SSRP|ASIA_LOW|20250612|1749726600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250612,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250612,162,162,162,163,true,2.0000,1.9999999999999225,EXECUTED,broker-executed
SSR|ASIA_LOW|20250612|1749729300|FINAL,SSRP|ASIA_LOW|20250612|1749729300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250612,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250612|1749729900|FINAL,SSRP|ASIA_LOW|20250612|1749729900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250612,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250612|1749738600|FINAL,SSRP|ASIA_HIGH|20250612|1749738600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250612,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250612,164,164,164,165,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250612|1749738900|FINAL,SSRP|ASIA_HIGH|20250612|1749738900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250612,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250613|1749832500|FINAL,SSRP|ASIA_HIGH|20250613|1749832500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250613,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250613,166,166,166,167,true,1.9980,1.9980353634576282,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250613|1749832800|FINAL,SSRP|ASIA_HIGH|20250613|1749832800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250613,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250616|1750060800|FINAL,SSRP|ASIA_LOW|20250616|1750060800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250616,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250616,168,168,168,169,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20250616|1750061100|FINAL,SSRP|ASIA_LOW|20250616|1750061100|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250616,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250616|1750061700|FINAL,SSRP|ASIA_LOW|20250616|1750061700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250616,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250617|1750181700|FINAL,SSRP|ASIA_LOW|20250617|1750181700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250617,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250617,170,170,170,171,true,2.0000,1.9999999999999085,EXECUTED,broker-executed
SSR|ASIA_LOW|20250617|1750182000|FINAL,SSRP|ASIA_LOW|20250617|1750182000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250617,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250617|1750186200|FINAL,SSRP|ASIA_LOW|20250617|1750186200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250617,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250618|1750284600|FINAL,SSRP|ASIA_LOW|20250618|1750284600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250618,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250618,172,172,172,173,true,-1.0000,-0.9999999999999211,EXECUTED,broker-executed
SSR|ASIA_LOW|20250618|1750285500|FINAL,SSRP|ASIA_LOW|20250618|1750285500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250618,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250618|1750285800|FINAL,SSRP|ASIA_LOW|20250618|1750285800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250618,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750332900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,174,174,174,175,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20250619|1750333200|FINAL,SSRP|ASIA_LOW|20250619|1750333200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750333500|FINAL,SSRP|ASIA_LOW|20250619|1750333500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750334700|FINAL,SSRP|ASIA_LOW|20250619|1750334700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750346700|FINAL,SSRP|ASIA_LOW|20250619|1750346700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750347600|FINAL,SSRP|ASIA_LOW|20250619|1750347600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750350900|FINAL,SSRP|ASIA_LOW|20250619|1750350900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750351500|FINAL,SSRP|ASIA_LOW|20250619|1750351500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750358700|FINAL,SSRP|ASIA_LOW|20250619|1750358700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750360500|FINAL,SSRP|ASIA_LOW|20250619|1750360500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750360800|FINAL,SSRP|ASIA_LOW|20250619|1750360800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750361400|FINAL,SSRP|ASIA_LOW|20250619|1750361400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750362000|FINAL,SSRP|ASIA_LOW|20250619|1750362000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750365900|FINAL,SSRP|ASIA_LOW|20250619|1750365900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250619|1750366800|FINAL,SSRP|ASIA_LOW|20250619|1750366800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750409700|FINAL,SSRP|ASIA_LOW|20250620|1750409700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,176,176,176,177,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20250620|1750410000|FINAL,SSRP|ASIA_LOW|20250620|1750410000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750412400|FINAL,SSRP|ASIA_LOW|20250620|1750412400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750413300|FINAL,SSRP|ASIA_LOW|20250620|1750413300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750413600|FINAL,SSRP|ASIA_LOW|20250620|1750413600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750433400|FINAL,SSRP|ASIA_LOW|20250620|1750433400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750433700|FINAL,SSRP|ASIA_LOW|20250620|1750433700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750434300|FINAL,SSRP|ASIA_LOW|20250620|1750434300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750434600|FINAL,SSRP|ASIA_LOW|20250620|1750434600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250620|1750435200|FINAL,SSRP|ASIA_LOW|20250620|1750435200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250620|1750438200|FINAL,SSRP|ASIA_HIGH|20250620|1750438200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,178,178,178,179,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250620|1750438500|FINAL,SSRP|ASIA_HIGH|20250620|1750438500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250620|1750439100|FINAL,SSRP|ASIA_HIGH|20250620|1750439100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250620|1750442400|FINAL,SSRP|ASIA_HIGH|20250620|1750442400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250620|1750442700|FINAL,SSRP|ASIA_HIGH|20250620|1750442700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250620|1750445700|FINAL,SSRP|ASIA_HIGH|20250620|1750445700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250620|1750450500|FINAL,SSRP|ASIA_HIGH|20250620|1750450500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250620|1750451100|FINAL,SSRP|ASIA_HIGH|20250620|1750451100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250620,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250623|1750667700|FINAL,SSRP|ASIA_LOW|20250623|1750667700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250623,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250623,180,180,180,181,true,2.0000,1.99999999999993,EXECUTED,broker-executed
SSR|ASIA_LOW|20250623|1750668000|FINAL,SSRP|ASIA_LOW|20250623|1750668000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250623,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250624|1750754400|FINAL,SSRP|ASIA_LOW|20250624|1750754400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250624,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250624,182,182,182,183,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250625|1750848000|FINAL,SSRP|ASIA_HIGH|20250625|1750848000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250625,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250625,184,184,184,185,true,2.0030,2.0030395136780164,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250625|1750848300|FINAL,SSRP|ASIA_HIGH|20250625|1750848300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250625,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250625|1750866000|FINAL,SSRP|ASIA_LOW|20250625|1750866000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250625,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250625,186,186,186,187,true,-1.0000,-1.0000000000001434,EXECUTED,broker-executed
SSR|ASIA_LOW|20250625|1750870800|FINAL,SSRP|ASIA_LOW|20250625|1750870800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250625,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250625|1750872300|FINAL,SSRP|ASIA_LOW|20250625|1750872300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250625,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250625|1750891200|FINAL,SSRP|ASIA_HIGH|20250625|1750891200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250625,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250625|1750891500|FINAL,SSRP|ASIA_HIGH|20250625|1750891500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250625,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250625|1750892400|FINAL,SSRP|ASIA_HIGH|20250625|1750892400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250625,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250625|1750892700|FINAL,SSRP|ASIA_HIGH|20250625|1750892700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250625,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250626|1750939500|FINAL,SSRP|ASIA_HIGH|20250626|1750939500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250626,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250626,188,188,188,189,true,2.0000,2.000000000000221,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250626|1750939800|FINAL,SSRP|ASIA_HIGH|20250626|1750939800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250626,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250626|1750946400|FINAL,SSRP|ASIA_HIGH|20250626|1750946400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250626,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250626|1750951500|FINAL,SSRP|ASIA_HIGH|20250626|1750951500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250626,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250626|1750965300|FINAL,SSRP|ASIA_LOW|20250626|1750965300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250626,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250626,190,190,190,191,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20250626|1750965600|FINAL,SSRP|ASIA_LOW|20250626|1750965600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250626,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250626|1750976100|FINAL,SSRP|ASIA_LOW|20250626|1750976100|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250626,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250626|1750976400|FINAL,SSRP|ASIA_LOW|20250626|1750976400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250626,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250626|1750976700|FINAL,SSRP|ASIA_LOW|20250626|1750976700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250626,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250627|1751011800|FINAL,SSRP|ASIA_LOW|20250627|1751011800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250627,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250627,192,192,192,193,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20250627|1751017200|FINAL,SSRP|ASIA_LOW|20250627|1751017200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250627,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250627|1751017800|FINAL,SSRP|ASIA_LOW|20250627|1751017800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250627,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
