replay_mode;strategy_id;exit_model;cluster_id;direction;entry_time;exit_time;exit_reason;entry_price;initial_stop;initial_risk;gross_r;net_r_after_costs;mfe_until_exit_r;mae_until_exit_r;mfe_reference_horizon_r;mae_reference_horizon_r;bars_to_mfe;minutes_to_mfe;bars_held;minutes_held;surrender_r;pct_open_trade_mfe_captured;pct_reference_horizon_mfe_captured;number_of_trail_updates;final_stop;replay_price_mode;session;weekday;sequencing_ambiguous;skipped_while_occupied
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762533300|MSZZ|XAUUSD|5|0|-1|1762533000|1762533000;S;2025.11.07 16:40:00;2025.11.07 16:40:00;SL;3986.57000;3989.74000;3.17000;-1.0000;-1.0200;0.3596;-1.7855;0.7192;-81.5205;13;65;1;0;1.3796;-2.8363;-1.4182;0;3989.74000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1762539900|MSZZ|XAUUSD|5|0|1|1762539600|1762539600;L;2025.11.07 18:30:00;2025.11.07 22:15:00;TRAIL;4008.19000;3984.29000;23.90000;-0.2699;-0.2899;0.8197;-0.6745;9.9079;-0.6745;1061;8425;46;225;1.1095;-0.3536;-0.0293;3;4001.74000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762542900|MSZZ|XAUUSD|5|0|-1|1762542300|1762542300;S;2025.11.07 19:20:00;2025.11.07 19:55:00;SL;3995.13000;4005.62000;10.49000;-1.0000;-1.0200;0.2059;-1.0877;0.2059;-23.8189;0;0;8;35;1.2259;-4.9536;-4.9536;0;4005.62000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762543800|MSZZ|XAUUSD|5|0|-1|1762542300|1762542300;S;2025.11.07 19:35:00;2025.11.07 19:55:00;SL;3994.31000;4005.62000;11.31000;-1.0000;-1.0200;0.0248;-1.0813;0.0248;-22.1645;0;0;5;20;1.0448;null;null;0;4005.62000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762736400|MSZZ|XAUUSD|5|0|-1|1762559100|1762559100;S;2025.11.10 01:05:00;2025.11.10 01:05:00;SL;4006.63000;4010.44000;3.81000;-1.0000;-1.0200;0.3491;-1.0394;0.7927;-62.5617;6;30;1;0;1.3691;-2.9220;-1.2868;0;4010.44000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763561400|MSZZ|XAUUSD|5|0|-1|1763129700|1763129700;S;2025.11.19 14:15:00;2025.11.19 14:15:00;TP;4115.91000;4116.46000;0.55000;2.0000;1.9800;5.0909;-0.4364;170.2727;-104.9636;501;2625;1;0;3.1109;0.3889;0.0116;0;4116.46000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763564700|MSZZ|XAUUSD|5|0|-1|1763564400|1763564400;S;2025.11.19 15:10:00;2025.11.19 15:45:00;SL;4107.24000;4116.46000;9.22000;-1.0000;-1.0200;0.6952;-1.1540;9.2169;-7.2017;490;2570;8;35;1.7152;-1.4671;-0.1107;0;4116.46000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763567400|MSZZ|XAUUSD|5|0|-1|1763564400|1763564400;S;2025.11.19 15:55:00;2025.11.19 16:10:00;SL;4106.30000;4117.88000;11.58000;-1.0000;-1.0200;0.0043;-1.0717;7.2573;-5.8152;481;2525;4;15;1.0243;null;-0.1405;0;4117.88000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763569800|MSZZ|XAUUSD|5|0|1|1763565900|1763565900;L;2025.11.19 16:35:00;2025.11.19 17:50:00;TRAIL;4113.58000;4100.83000;12.75000;-0.9224;-0.9424;1.4894;-1.8494;4.7106;-7.1624;1348;9925;16;75;2.4318;-0.6327;-0.2000;1;4101.82000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763571300|MSZZ|XAUUSD|5|0|1|1763571000|1763571000;L;2025.11.19 17:00:00;2025.11.19 17:50:00;SL;4127.81000;4101.82000;25.99000;-1.0000;-1.0200;0.1831;-1.4548;1.7634;-4.0612;1343;9900;11;50;1.2031;-5.5693;-0.5784;0;4101.82000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763572200|MSZZ|XAUUSD|5|0|1|1763571300|1763571300;L;2025.11.19 17:15:00;2025.11.19 17:50:00;SL;4130.06000;4101.82000;28.24000;-1.0000;-1.0200;0.0889;-1.4186;1.5432;-3.8173;1340;9885;8;35;1.1089;null;-0.6610;0;4101.82000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763948700|MSZZ|XAUUSD|5|0|1|1763946000|1763946000;L;2025.11.24 01:50:00;2025.11.24 02:05:00;SL;4074.75000;4068.97000;5.78000;-1.0000;-1.0200;0.3478;-2.4187;28.6073;-6.0623;1327;7030;4;15;1.3678;-2.9331;-0.0357;0;4068.97000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763953500|MSZZ|XAUUSD|5|0|-1|1763949900|1763949900;S;2025.11.24 03:10:00;2025.11.24 16:50:00;TRAIL;4056.60000;4092.29000;35.69000;-0.7408;-0.7608;0.4732;-0.8277;0.4732;-5.1415;50;250;165;820;1.2341;-1.6077;-1.6077;2;4083.04000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763965500|MSZZ|XAUUSD|5|0|-1|1763961900|1763961900;S;2025.11.24 06:30:00;2025.11.24 16:50:00;TRAIL;4051.01000;4092.29000;41.28000;-0.7759;-0.7959;0.2737;-0.8510;0.2737;-4.9748;10;50;125;620;1.0697;-2.9076;-2.9076;2;4083.04000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763966700|MSZZ|XAUUSD|5|0|-1|1763965800|1763965800;S;2025.11.24 06:50:00;2025.11.24 16:50:00;TRAIL;4044.52000;4092.29000;47.77000;-0.8064;-0.8264;0.1007;-0.8713;0.1007;-4.4348;6;30;121;600;0.9271;-8.2069;-8.2069;2;4083.04000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763969400|MSZZ|XAUUSD|5|0|-1|1763965800|1763965800;S;2025.11.24 07:35:00;2025.11.24 16:50:00;TRAIL;4045.55000;4092.29000;46.74000;-0.8021;-0.8221;0.0894;-0.8684;0.0894;-4.5105;2;10;112;555;0.9115;null;null;2;4083.04000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763970300|MSZZ|XAUUSD|5|0|-1|1763965800|1763965800;S;2025.11.24 07:50:00;2025.11.24 16:50:00;TRAIL;4042.01000;4092.29000;50.28000;-0.8160;-0.8360;0.0052;-0.8777;0.0052;-4.2633;1;5;109;540;0.8412;null;null;2;4083.04000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764707100|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;S;2025.12.02 20:30:00;2025.12.02 21:05:00;SL;4189.39000;4197.12000;7.73000;-1.0000;-1.0200;0.8137;-1.0220;2.4799;-9.0388;1227;9340;8;35;1.8337;-1.2535;-0.4113;0;4197.12000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764793200|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;S;2025.12.03 20:25:00;2025.12.03 20:25:00;SL;4199.55000;4200.86000;1.31000;-1.0000;-1.0200;0.6641;-2.2824;22.3893;-45.5802;952;7905;1;0;1.6841;-1.5359;-0.0456;0;4200.86000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764795000|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;S;2025.12.03 20:55:00;2025.12.03 21:00:00;SL;4197.38000;4200.86000;3.48000;-1.0000;-1.0200;0.6063;-1.7126;7.8046;-17.7816;946;7875;2;5;1.6263;-1.6823;-0.1307;0;4200.86000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764881700|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;S;2025.12.04 21:00:00;2025.12.05 07:00:00;SL;4207.98000;4217.56000;9.58000;-1.0000;-1.0200;1.3883;-1.0866;3.9415;-8.1409;669;6430;109;600;2.4083;-0.7347;-0.2588;0;4217.56000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764884400|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;S;2025.12.04 21:45:00;2025.12.05 07:00:00;SL;4208.22000;4217.56000;9.34000;-1.0000;-1.0200;1.4497;-1.0889;4.0685;-8.3244;660;6385;100;555;2.4697;-0.7036;-0.2507;0;4217.56000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764885600|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;S;2025.12.04 22:05:00;2025.12.05 07:00:00;SL;4207.40000;4217.56000;10.16000;-1.0000;-1.0200;1.2520;-1.0817;3.6594;-7.7333;656;6365;96;535;2.2720;-0.8147;-0.2787;0;4217.56000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764886200|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;S;2025.12.04 22:15:00;2025.12.05 07:00:00;SL;4207.36000;4217.56000;10.20000;-1.0000;-1.0200;1.2431;-1.0814;3.6412;-7.7069;654;6355;94;525;2.2631;-0.8205;-0.2801;0;4217.56000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1764959100|MSZZ|XAUUSD|5|0|1|1764861900|1764861900;L;2025.12.05 18:30:00;2025.12.05 23:15:00;SL;4216.83000;4198.58000;18.25000;-1.0000;-1.0200;0.1551;-1.2959;7.4959;-2.5540;1356;9985;58;285;1.1751;-6.5777;-0.1361;0;4198.58000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1764960600|MSZZ|XAUUSD|5|0|1|1764861900|1764861900;L;2025.12.05 18:55:00;2025.12.05 23:15:00;SL;4216.31000;4198.58000;17.73000;-1.0000;-1.0200;0.1889;-1.3046;7.7451;-2.5995;1351;9960;53;260;1.2089;-5.3984;-0.1317;0;4198.58000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765179000|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.08 07:35:00;2025.12.08 12:30:00;SL;4214.09000;4203.02000;11.07000;-1.0000;-1.0200;0.4318;-1.1798;12.6052;-3.9630;1216;6320;60;295;1.4518;-2.3622;-0.0809;0;4203.02000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765179600|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.08 07:45:00;2025.12.08 12:30:00;SL;4215.00000;4203.02000;11.98000;-1.0000;-1.0200;0.3230;-1.1661;11.5718;-3.7379;1214;6310;58;285;1.3430;-3.1575;-0.0881;0;4203.02000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765180200|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.08 07:55:00;2025.12.08 12:30:00;SL;4215.91000;4203.02000;12.89000;-1.0000;-1.0200;0.2296;-1.1544;10.6843;-3.5446;1212;6300;56;275;1.2496;-4.4418;-0.0955;0;4203.02000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765186200|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.08 09:35:00;2025.12.08 12:30:00;SL;4216.20000;4203.02000;13.18000;-1.0000;-1.0200;0.0258;-1.1510;10.4272;-3.4886;1192;6200;36;175;1.0458;null;-0.0978;0;4203.02000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765205700|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.08 15:00:00;2025.12.08 15:25:00;SL;4214.08000;4203.02000;11.06000;-1.0000;-1.0200;0.0669;-1.0642;12.6175;-3.9656;1127;5875;6;25;1.0869;null;-0.0808;0;4203.02000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765213800|MSZZ|XAUUSD|5|0|-1|1764958200|1764958200;S;2025.12.08 17:15:00;2025.12.08 18:25:00;TRAIL;4178.19000;4259.26000;81.07000;-0.1864;-0.2064;0.0233;-0.2212;0.0983;-2.1641;167;895;15;70;0.2297;null;null;2;4193.30000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765216800|MSZZ|XAUUSD|5|0|-1|1764958200|1764958200;S;2025.12.08 18:05:00;2025.12.08 18:25:00;TRAIL;4179.32000;4259.26000;79.94000;-0.1749;-0.1949;0.0261;-0.2102;0.1138;-2.1805;157;845;5;20;0.2210;null;-1.7120;1;4193.30000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765267500|MSZZ|XAUUSD|5|0|-1|1764958200|1764958200;S;2025.12.09 08:10:00;2025.12.09 10:00:00;TRAIL;4174.54000;4198.78000;24.24000;-0.4658;-0.4858;0.1782;-0.5235;0.1782;-7.3882;0;0;23;110;0.6640;-2.7256;-2.7256;1;4185.83000;MSZZ_AMBIG_PESSIMISTIC;London;Tuesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765303200|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.09 18:05:00;2025.12.09 23:55:00;TRAIL;4216.62000;4190.39000;26.23000;-0.3610;-0.3810;0.1880;-0.5829;5.2234;-1.3332;814;4250;71;350;0.5690;-2.0273;-0.0729;2;4207.15000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765306800|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.09 19:05:00;2025.12.09 23:55:00;TRAIL;4214.23000;4190.39000;23.84000;-0.2970;-0.3170;0.0940;-0.5411;5.8473;-1.3666;802;4190;59;290;0.4109;null;-0.0542;2;4207.15000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765320300|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.09 22:50:00;2025.12.09 23:55:00;SL;4213.16000;4207.15000;6.01000;-1.0000;-1.0200;0.0965;-1.0067;23.3727;-5.2429;757;3965;14;65;1.1165;null;-0.0436;0;4207.15000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765336200|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;L;2025.12.10 03:15:00;2025.12.10 05:10:00;TRAIL;4215.11000;4206.95000;8.16000;-0.4326;-0.4526;0.4571;-0.6152;16.9755;-4.1005;716;3700;24;115;0.9097;-0.9901;-0.0267;1;4211.58000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765341600|MSZZ|XAUUSD|5|0|1|1765341300|1765341300;L;2025.12.10 04:45:00;2025.12.10 05:10:00;SL;4217.69000;4211.58000;6.11000;-1.0000;-1.0200;0.0442;-1.2439;22.2488;-5.8985;698;3610;6;25;1.0642;null;-0.0458;0;4211.58000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765343700|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;S;2025.12.10 05:20:00;2025.12.10 07:35:00;TRAIL;4209.06000;4218.84000;9.78000;-0.0695;-0.0895;0.7403;-0.2035;2.8027;-14.7822;196;980;28;135;0.8298;-0.1209;-0.0319;1;4209.74000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765344300|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;S;2025.12.10 05:30:00;2025.12.10 07:35:00;TRAIL;4208.17000;4218.84000;10.67000;-0.1471;-0.1671;0.5951;-0.2699;2.4855;-13.6326;194;970;26;125;0.7623;-0.2809;-0.0672;1;4209.74000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765344900|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;S;2025.12.10 05:40:00;2025.12.10 07:35:00;TRAIL;4208.43000;4218.84000;10.41000;-0.1258;-0.1458;0.6350;-0.2517;2.5725;-13.9481;192;960;24;115;0.7808;-0.2297;-0.0567;1;4209.74000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765347300|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;S;2025.12.10 06:20:00;2025.12.10 07:35:00;TRAIL;4206.66000;4218.84000;12.18000;-0.2529;-0.2729;0.3974;-0.3604;2.0534;-12.0665;184;920;16;75;0.6702;-0.6867;-0.1329;1;4209.74000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765349100|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;S;2025.12.10 06:50:00;2025.12.10 07:35:00;TRAIL;4206.94000;4218.84000;11.90000;-0.2353;-0.2553;0.4303;-0.3454;2.1252;-12.3269;178;890;10;45;0.6855;-0.5934;-0.1201;1;4209.74000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765350300|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;S;2025.12.10 07:10:00;2025.12.10 07:35:00;SL;4205.35000;4209.74000;4.39000;-1.0000;-1.0200;0.8041;-1.2984;5.3986;-33.7768;174;870;6;25;1.8241;-1.2685;-0.1889;0;4209.74000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765418400|MSZZ|XAUUSD|5|0|1|1765417800|1765417800;L;2025.12.11 02:05:00;2025.12.11 03:30:00;TRAIL;4235.25000;4223.93000;11.32000;-0.0283;-0.0483;1.1016;-0.2005;10.4576;-2.7306;454;2330;18;85;1.1499;-0.0438;-0.0046;1;4234.93000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765470900|MSZZ|XAUUSD|5|0|1|1765470600|1765470600;L;2025.12.11 16:40:00;2025.12.11 16:45:00;SL;4239.89000;4234.93000;4.96000;-1.0000;-1.0200;0.8710;-1.5544;22.9315;-2.7621;279;1455;2;5;1.8910;-1.1711;-0.0445;0;4234.93000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765473000|MSZZ|XAUUSD|5|0|1|1765470600|1765470600;L;2025.12.11 17:15:00;2025.12.11 17:20:00;TP;4237.84000;4234.93000;2.91000;2.0000;1.9800;2.2131;-0.2818;39.7904;-0.2818;272;1420;2;5;0.2331;0.8947;0.0498;0;4234.93000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765474800|MSZZ|XAUUSD|5|0|1|1765473600|1765473900;L;2025.12.11 17:45:00;2025.12.12 10:10:00;TP;4254.64000;4234.93000;19.71000;2.0000;1.9800;2.0705;-0.2354;5.0223;-0.2354;266;1390;186;985;0.0905;0.9563;0.3942;0;4234.93000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765565100|MSZZ|XAUUSD|5|0|1|1765474800|1765474800;L;2025.12.12 18:50:00;2025.12.12 22:30:00;TRAIL;4278.67000;4234.93000;43.74000;0.2563;0.2363;0.5690;-0.1850;2.1904;-0.1850;1098;8610;45;220;0.3328;0.4152;0.1079;2;4289.88000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765565700|MSZZ|XAUUSD|5|0|1|1765474800|1765474800;L;2025.12.12 19:00:00;2025.12.12 22:30:00;TRAIL;4282.08000;4234.93000;47.15000;0.1654;0.1454;0.4556;-0.2329;1.9597;-0.2329;1096;8600;43;210;0.3101;0.3192;0.0742;2;4289.88000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;HL_LH_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765566900|MSZZ|XAUUSD|5|0|1|1765474800|1765474800;L;2025.12.12 19:20:00;2025.12.12 22:30:00;TRAIL;4283.29000;4256.80000;26.49000;0.2488;0.2288;0.7652;-0.1389;3.4424;-0.4296;1092;8580;39;190;0.5364;0.2990;0.0665;1;4289.88000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
