strategy_id;family_id;setup_name;signal_time;expiry_time;direction;entry;stop;target;score;origin_id;event_id;reason;canonical_variant_id;hypothesis_version;regime_id;session_id;reference_level_type;structural_context;stop_distance_points;target_r;spread_to_risk_ratio
1200;8;Session Sweep Reversal;2025.03.06 21:50:00;2025.03.06 22:05:00;LONG;2915.94;2913.23;2921.36;7.0000;ASIA_LOW|20250306;SSR|ASIA_LOW|20250306|1741297500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.06 21:50:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2926.53000;asian_low=2914.52000;sweep_extreme=2913.33000;270.89;2.0000;0.022149
1200;8;Session Sweep Reversal;2025.03.06 22:00:00;2025.03.06 22:15:00;LONG;2914.95;2912.88;2919.10;7.0000;ASIA_LOW|20250306;SSR|ASIA_LOW|20250306|1741298100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.06 22:00:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2926.53000;asian_low=2914.52000;sweep_extreme=2912.98000;207.48;2.0000;0.038558
1200;8;Session Sweep Reversal;2025.03.06 22:05:00;2025.03.06 22:20:00;LONG;2915.48;2912.87;2920.69;7.0000;ASIA_LOW|20250306;SSR|ASIA_LOW|20250306|1741298400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.06 22:05:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2926.53000;asian_low=2914.52000;sweep_extreme=2912.98000;260.50;2.0000;0.019194
1200;8;Session Sweep Reversal;2025.03.07 08:35:00;2025.03.07 08:50:00;SHORT;2912.99;2914.92;2909.13;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741336200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 08:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2914.84000;193.18;2.0000;0.062120
1200;8;Session Sweep Reversal;2025.03.07 08:45:00;2025.03.07 09:00:00;SHORT;2911.80;2914.21;2906.98;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741336800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 08:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2914.13000;240.92;2.0000;0.024904
1200;8;Session Sweep Reversal;2025.03.07 09:05:00;2025.03.07 09:20:00;SHORT;2913.35;2914.78;2910.49;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741338000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 09:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2914.69000;143.00;2.0000;0.055944
1200;8;Session Sweep Reversal;2025.03.07 09:20:00;2025.03.07 09:35:00;SHORT;2912.72;2914.78;2908.60;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741338300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 09:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2914.69000;206.00;2.0000;0.048544
1200;8;Session Sweep Reversal;2025.03.07 09:25:00;2025.03.07 09:40:00;SHORT;2912.07;2914.38;2907.45;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741339200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 09:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2914.29000;230.88;2.0000;0.047643
1202;10;Break-Retest Continuation;2025.03.07 11:25:00;2025.03.07 11:40:00;LONG;2922.38;2921.12;2924.90;7.0000;BO|XAUUSD|5|1|L|1741344300|MSZZ|XAUUSD|5|1|1|1741341900|1741342200;BRC|BO|XAUUSD|5|1|L|1741344300|MSZZ|XAUUSD|5|1|1|1741341900|1741342200|1741344300|FINAL;confirmed medium-structure break, frozen-window retest, close through rejection bar extreme;BRC-CANON-1;D031v1;2025.03.07 11:25:00;London;MEDIUM_SWING_HIGH_LOW;break_level=2921.27737;bars_since_break=8;126.00;2.0000;0.095238
1203;11;Compression Breakout (Research);2025.03.07 12:00:00;2025.03.07 12:15:00;SHORT;2920.30;2923.07;2914.76;7.0000;CBR|2025.03.07 11:45:00;CBR|2025.03.07 11:45:00|1741347900|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.03.07 12:00:00;London;ROLLING_WINDOW_RANGE;compression_high=2923.07000;compression_low=2920.92000;atr_ratio=0.784;277.00;2.0000;0.039711
1200;8;Session Sweep Reversal;2025.03.07 15:20:00;2025.03.07 15:35:00;SHORT;2911.52;2920.61;2893.33;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741360200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 15:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2920.49000;909.37;2.0000;0.007698
1200;8;Session Sweep Reversal;2025.03.07 15:25:00;2025.03.07 15:40:00;SHORT;2911.09;2915.20;2902.88;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741360800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 15:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2915.07000;410.65;2.0000;0.012176
1200;8;Session Sweep Reversal;2025.03.07 16:00:00;2025.03.07 16:15:00;SHORT;2909.57;2922.18;2884.34;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741362600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 16:00:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2921.93000;1261.35;2.0000;0.003964
1202;10;Break-Retest Continuation;2025.03.07 16:50:00;2025.03.07 17:05:00;LONG;2925.02;2917.98;2939.10;7.0000;BO|XAUUSD|5|1|L|1741365300|MSZZ|XAUUSD|5|1|1|1740963600|1740963600;BRC|BO|XAUUSD|5|1|L|1741365300|MSZZ|XAUUSD|5|1|1|1740963600|1740963600|1741365300|FINAL;confirmed medium-structure break, frozen-window retest, close through rejection bar extreme;BRC-CANON-1;D031v1;2025.03.07 16:50:00;NewYork;MEDIUM_SWING_HIGH_LOW;break_level=2918.66870;bars_since_break=3;704.00;2.0000;0.011364
1200;8;Session Sweep Reversal;2025.03.07 17:45:00;2025.03.07 18:00:00;SHORT;2911.51;2923.48;2887.57;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741368900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 17:45:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2923.25000;1196.96;2.0000;0.004177
1200;8;Session Sweep Reversal;2025.03.07 19:10:00;2025.03.07 19:25:00;SHORT;2911.00;2919.33;2894.33;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741373100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 19:10:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2919.16000;833.38;2.0000;0.006000
1200;8;Session Sweep Reversal;2025.03.07 19:15:00;2025.03.07 19:30:00;SHORT;2905.90;2915.10;2887.51;7.0000;ASIA_HIGH|20250307;SSR|ASIA_HIGH|20250307|1741374600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.07 19:15:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2913.65000;asian_low=2894.83000;sweep_extreme=2914.92000;919.68;2.0000;0.006524
1205;13;Range Rotation;2025.03.10 06:30:00;2025.03.10 06:45:00;LONG;2911.68;2909.39;2914.09;7.0000;RR_LOW|2025.03.10 06:25:00;RR|RR_LOW|2025.03.10 06:25:00|1741587900|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2025.03.10 06:30:00;Asian;SELF_DETECTED_ROLLING_RANGE;range_high=2918.32000;range_low=2909.85000;midpoint=2914.08500;228.64;1.0519;0.056859
1203;11;Compression Breakout (Research);2025.03.10 09:00:00;2025.03.10 09:15:00;SHORT;2909.45;2912.69;2902.97;7.0000;CBR|2025.03.10 08:55:00;CBR|2025.03.10 08:55:00|1741596900|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.03.10 09:00:00;London;ROLLING_WINDOW_RANGE;compression_high=2912.69000;compression_low=2910.25000;atr_ratio=0.644;324.00;2.0000;0.037037
1200;8;Session Sweep Reversal;2025.03.10 09:35:00;2025.03.10 09:50:00;LONG;2909.78;2906.87;2915.60;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741598700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 09:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2906.94000;291.10;2.0000;0.034353
1200;8;Session Sweep Reversal;2025.03.10 09:40:00;2025.03.10 09:55:00;LONG;2909.43;2907.79;2912.71;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741599300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 09:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2907.86000;164.25;2.0000;0.066971
1205;13;Range Rotation;2025.03.10 11:35:00;2025.03.10 11:50:00;SHORT;2913.94;2915.49;2911.09;7.0000;RR_HIGH|2025.03.10 11:30:00;RR|RR_HIGH|2025.03.10 11:30:00|1741606200|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2025.03.10 11:35:00;London;SELF_DETECTED_ROLLING_RANGE;range_high=2915.24000;range_low=2906.94000;midpoint=2911.09000;154.62;1.8432;0.097011
1200;8;Session Sweep Reversal;2025.03.10 11:55:00;2025.03.10 12:10:00;LONG;2908.40;2904.17;2916.86;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741607400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 11:55:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2904.29000;423.21;2.0000;0.018903
1200;8;Session Sweep Reversal;2025.03.10 12:00:00;2025.03.10 12:15:00;LONG;2909.50;2904.16;2920.18;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741607700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 12:00:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2904.29000;534.20;2.0000;0.013104
1200;8;Session Sweep Reversal;2025.03.10 12:05:00;2025.03.10 12:20:00;LONG;2910.20;2906.86;2916.88;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741608000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 12:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2906.99000;334.23;2.0000;0.020944
1200;8;Session Sweep Reversal;2025.03.10 13:10:00;2025.03.10 13:25:00;LONG;2908.51;2901.09;2923.34;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741611900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 13:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2901.26000;741.53;2.0000;0.006743
1200;8;Session Sweep Reversal;2025.03.10 13:15:00;2025.03.10 13:30:00;LONG;2910.74;2903.43;2925.36;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741612200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 13:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2903.61000;730.84;2.0000;0.006841
1200;8;Session Sweep Reversal;2025.03.10 13:20:00;2025.03.10 13:35:00;LONG;2912.22;2907.27;2922.12;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741612500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 13:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2907.44000;495.07;2.0000;0.024239
1200;8;Session Sweep Reversal;2025.03.10 14:05:00;2025.03.10 14:20:00;LONG;2908.59;2906.29;2913.20;7.0000;ASIA_LOW|20250310;SSR|ASIA_LOW|20250310|1741615200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.10 14:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2918.32000;asian_low=2908.17000;sweep_extreme=2906.46000;230.34;2.0000;0.021707
1203;11;Compression Breakout (Research);2025.03.11 08:40:00;2025.03.11 08:55:00;LONG;2898.01;2895.16;2903.71;7.0000;CBR|2025.03.11 08:25:00;CBR|2025.03.11 08:25:00|1741681500|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bullish close;CBR-CANON-1;D031v1;2025.03.11 08:40:00;London;ROLLING_WINDOW_RANGE;compression_high=2897.78000;compression_low=2895.16000;atr_ratio=0.604;285.00;2.0000;0.045614
1203;11;Compression Breakout (Research);2025.03.11 09:40:00;2025.03.11 09:55:00;SHORT;2895.90;2898.85;2890.00;7.0000;CBR|2025.03.11 09:30:00;CBR|2025.03.11 09:30:00|1741685400|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.03.11 09:40:00;London;ROLLING_WINDOW_RANGE;compression_high=2898.85000;compression_low=2896.93000;atr_ratio=0.779;295.00;2.0000;0.016949
1200;8;Session Sweep Reversal;2025.03.11 10:35:00;2025.03.11 10:50:00;SHORT;2899.43;2902.14;2894.01;7.0000;ASIA_HIGH|20250311;SSR|ASIA_HIGH|20250311|1741689000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.11 10:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2900.54000;asian_low=2880.25000;sweep_extreme=2902.03000;270.80;2.0000;0.044313
1200;8;Session Sweep Reversal;2025.03.11 10:40:00;2025.03.11 10:55:00;SHORT;2900.14;2901.01;2898.41;7.0000;ASIA_HIGH|20250311;SSR|ASIA_HIGH|20250311|1741689300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.11 10:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2900.54000;asian_low=2880.25000;sweep_extreme=2900.90000;86.73;2.0000;0.115302
1200;8;Session Sweep Reversal;2025.03.11 11:10:00;2025.03.11 11:25:00;SHORT;2899.93;2903.60;2892.58;7.0000;ASIA_HIGH|20250311;SSR|ASIA_HIGH|20250311|1741691100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.11 11:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2900.54000;asian_low=2880.25000;sweep_extreme=2903.50000;367.50;2.0000;0.032653
1200;8;Session Sweep Reversal;2025.03.11 11:15:00;2025.03.11 11:30:00;SHORT;2898.79;2902.28;2891.82;7.0000;ASIA_HIGH|20250311;SSR|ASIA_HIGH|20250311|1741691400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.11 11:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2900.54000;asian_low=2880.25000;sweep_extreme=2902.17000;348.65;2.0000;0.014341
1200;8;Session Sweep Reversal;2025.03.11 11:30:00;2025.03.11 11:45:00;SHORT;2898.97;2901.30;2894.31;7.0000;ASIA_HIGH|20250311;SSR|ASIA_HIGH|20250311|1741692300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.11 11:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2900.54000;asian_low=2880.25000;sweep_extreme=2901.19000;233.19;2.0000;0.042883
1200;8;Session Sweep Reversal;2025.03.11 11:35:00;2025.03.11 11:50:00;SHORT;2899.34;2901.30;2895.42;7.0000;ASIA_HIGH|20250311;SSR|ASIA_HIGH|20250311|1741692600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.11 11:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2900.54000;asian_low=2880.25000;sweep_extreme=2901.19000;195.99;2.0000;0.025511
1200;8;Session Sweep Reversal;2025.03.11 11:45:00;2025.03.11 12:00:00;SHORT;2900.33;2902.00;2896.99;7.0000;ASIA_HIGH|20250311;SSR|ASIA_HIGH|20250311|1741693200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.11 11:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2900.54000;asian_low=2880.25000;sweep_extreme=2901.90000;167.03;2.0000;0.041910
1202;10;Break-Retest Continuation;2025.03.11 12:15:00;2025.03.11 12:30:00;LONG;2905.00;2901.18;2912.64;7.0000;BO|XAUUSD|5|1|L|1741694400|MSZZ|XAUUSD|5|1|1|1741689000|1741689000;BRC|BO|XAUUSD|5|1|L|1741694400|MSZZ|XAUUSD|5|1|1|1741689000|1741689000|1741694400|FINAL;confirmed medium-structure break, frozen-window retest, close through rejection bar extreme;BRC-CANON-1;D031v1;2025.03.11 12:15:00;London;MEDIUM_SWING_HIGH_LOW;break_level=2901.39100;bars_since_break=3;382.00;2.0000;0.034031
1200;8;Session Sweep Reversal;2025.03.12 10:20:00;2025.03.12 10:35:00;SHORT;2917.36;2921.27;2909.53;7.0000;ASIA_HIGH|20250312;SSR|ASIA_HIGH|20250312|1741773900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 10:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2921.19000;391.42;2.0000;0.040877
1205;13;Range Rotation;2025.03.12 11:05:00;2025.03.12 11:20:00;LONG;2911.98;2910.36;2916.53;7.0000;RR_LOW|2025.03.12 10:55:00;RR|RR_LOW|2025.03.12 10:55:00|1741776900|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2025.03.12 11:05:00;London;SELF_DETECTED_ROLLING_RANGE;range_high=2921.19000;range_low=2911.88000;midpoint=2916.53500;162.27;2.8070;0.030813
1200;8;Session Sweep Reversal;2025.03.12 11:10:00;2025.03.12 11:25:00;LONG;2911.57;2910.36;2913.99;7.0000;ASIA_LOW|20250312;SSR|ASIA_LOW|20250312|1741777500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 11:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2910.47000;120.94;2.0000;0.066151
1200;8;Session Sweep Reversal;2025.03.12 11:20:00;2025.03.12 11:35:00;LONG;2911.89;2908.84;2917.99;7.0000;ASIA_LOW|20250312;SSR|ASIA_LOW|20250312|1741778100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 11:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2908.95000;304.93;2.0000;0.036074
1200;8;Session Sweep Reversal;2025.03.12 11:25:00;2025.03.12 11:40:00;LONG;2911.13;2908.84;2915.70;7.0000;ASIA_LOW|20250312;SSR|ASIA_LOW|20250312|1741778400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 11:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2908.95000;228.64;2.0000;0.034990
1200;8;Session Sweep Reversal;2025.03.12 13:10:00;2025.03.12 13:25:00;SHORT;2919.52;2922.75;2913.05;7.0000;ASIA_HIGH|20250312;SSR|ASIA_HIGH|20250312|1741784700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 13:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2922.65000;323.44;2.0000;0.021642
1200;8;Session Sweep Reversal;2025.03.12 13:35:00;2025.03.12 13:50:00;SHORT;2917.73;2921.83;2909.54;7.0000;ASIA_HIGH|20250312;SSR|ASIA_HIGH|20250312|1741785000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 13:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2921.72000;409.66;2.0000;0.017087
1200;8;Session Sweep Reversal;2025.03.12 16:40:00;2025.03.12 16:55:00;SHORT;2918.92;2923.20;2910.36;7.0000;ASIA_HIGH|20250312;SSR|ASIA_HIGH|20250312|1741797000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 16:40:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2923.07000;428.05;2.0000;0.018689
1200;8;Session Sweep Reversal;2025.03.12 16:45:00;2025.03.12 17:00:00;SHORT;2918.50;2922.12;2911.26;7.0000;ASIA_HIGH|20250312;SSR|ASIA_HIGH|20250312|1741797600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 16:45:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2921.99000;362.25;2.0000;0.027605
1200;8;Session Sweep Reversal;2025.03.12 17:30:00;2025.03.12 17:45:00;LONG;2911.52;2905.80;2922.95;7.0000;ASIA_LOW|20250312;SSR|ASIA_LOW|20250312|1741800000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 17:30:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2906.00000;571.63;2.0000;0.017494
1200;8;Session Sweep Reversal;2025.03.12 17:35:00;2025.03.12 17:50:00;LONG;2911.17;2909.53;2914.45;7.0000;ASIA_LOW|20250312;SSR|ASIA_LOW|20250312|1741800600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 17:35:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2909.73000;164.18;2.0000;0.073091
1200;8;Session Sweep Reversal;2025.03.12 17:40:00;2025.03.12 17:55:00;LONG;2912.24;2909.55;2917.62;7.0000;ASIA_LOW|20250312;SSR|ASIA_LOW|20250312|1741800900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 17:40:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2909.73000;268.85;2.0000;0.022317
1200;8;Session Sweep Reversal;2025.03.12 17:45:00;2025.03.12 18:00:00;LONG;2915.02;2909.82;2925.43;7.0000;ASIA_LOW|20250312;SSR|ASIA_LOW|20250312|1741801200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.12 17:45:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=2919.95000;asian_low=2910.89000;sweep_extreme=2909.99000;520.33;2.0000;0.019219
1203;11;Compression Breakout (Research);2025.03.12 23:35:00;2025.03.12 23:50:00;SHORT;2933.01;2937.31;2924.41;7.0000;CBR|2025.03.12 23:00:00;CBR|2025.03.12 23:00:00|1741820400|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.03.12 23:35:00;NewYork;ROLLING_WINDOW_RANGE;compression_high=2937.31000;compression_low=2933.78000;atr_ratio=0.580;430.00;2.0000;0.032558
1203;11;Compression Breakout (Research);2025.03.13 05:00:00;2025.03.13 05:15:00;LONG;2941.14;2937.49;2948.44;7.0000;CBR|2025.03.13 04:45:00;CBR|2025.03.13 04:45:00|1741841100|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bullish close;CBR-CANON-1;D031v1;2025.03.13 05:00:00;Asian;ROLLING_WINDOW_RANGE;compression_high=2939.31000;compression_low=2937.49000;atr_ratio=0.658;365.00;2.0000;0.013699
1200;8;Session Sweep Reversal;2025.03.13 13:25:00;2025.03.13 13:40:00;SHORT;2946.04;2947.80;2942.52;7.0000;ASIA_HIGH|20250313;SSR|ASIA_HIGH|20250313|1741872000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.13 13:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2947.07000;asian_low=2930.71000;sweep_extreme=2947.71000;175.76;2.0000;0.068276
1200;8;Session Sweep Reversal;2025.03.13 14:05:00;2025.03.13 14:20:00;SHORT;2946.38;2948.61;2941.91;7.0000;ASIA_HIGH|20250313;SSR|ASIA_HIGH|20250313|1741874400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.03.13 14:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=2947.07000;asian_low=2930.71000;sweep_extreme=2948.53000;223.40;2.0000;0.058191
