origin_id,event_id,direction,arm_time,prior_terminal_state,prior_terminal_time,same_bar_as_prior_terminal,price_crossed_back_inside_before_this_arm,fresh_threshold_crossing_occurred,classification
SSRP|ASIA_LOW|20250620|1750413600,SSRP|ASIA_LOW|20250620|1750413600|FINAL,LONG,2025.06.20 10:00:00,TRIGGERED,2025.06.20 10:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250620|1750433400,SSRP|ASIA_LOW|20250620|1750433400|FINAL,LONG,2025.06.20 15:30:00,TRIGGERED,2025.06.20 10:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250620|1750433700,SSRP|ASIA_LOW|20250620|1750433700|FINAL,LONG,2025.06.20 15:35:00,TRIGGERED,2025.06.20 15:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250620|1750434300,SSRP|ASIA_LOW|20250620|1750434300|FINAL,LONG,2025.06.20 15:45:00,TRIGGERED,2025.06.20 15:40:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250620|1750434600,SSRP|ASIA_LOW|20250620|1750434600|FINAL,LONG,2025.06.20 15:50:00,TRIGGERED,2025.06.20 15:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250620|1750435200,SSRP|ASIA_LOW|20250620|1750435200|FINAL,LONG,2025.06.20 16:00:00,TRIGGERED,2025.06.20 16:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250620|1750438200,SSRP|ASIA_HIGH|20250620|1750438200|FINAL,SHORT,2025.06.20 16:50:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250620|1750438500,SSRP|ASIA_HIGH|20250620|1750438500|FINAL,SHORT,2025.06.20 16:55:00,TRIGGERED,2025.06.20 16:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250620|1750439100,SSRP|ASIA_HIGH|20250620|1750439100|FINAL,SHORT,2025.06.20 17:05:00,TRIGGERED,2025.06.20 17:00:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250620|1750442400,SSRP|ASIA_HIGH|20250620|1750442400|FINAL,SHORT,2025.06.20 18:00:00,TRIGGERED,2025.06.20 17:15:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250620|1750442700,SSRP|ASIA_HIGH|20250620|1750442700|FINAL,SHORT,2025.06.20 18:05:00,TRIGGERED,2025.06.20 18:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250620|1750445700,SSRP|ASIA_HIGH|20250620|1750445700|FINAL,SHORT,2025.06.20 18:55:00,TRIGGERED,2025.06.20 18:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250620|1750450500,SSRP|ASIA_HIGH|20250620|1750450500|FINAL,SHORT,2025.06.20 20:15:00,EXPIRED,2025.06.20 20:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250620|1750451100,SSRP|ASIA_HIGH|20250620|1750451100|FINAL,SHORT,2025.06.20 20:25:00,TRIGGERED,2025.06.20 20:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250623|1750667700,SSRP|ASIA_LOW|20250623|1750667700|FINAL,LONG,2025.06.23 08:35:00,INVALIDATED,2025.06.23 08:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250623|1750668000,SSRP|ASIA_LOW|20250623|1750668000|FINAL,LONG,2025.06.23 08:40:00,TRIGGERED,2025.06.23 08:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250624|1750754400,SSRP|ASIA_LOW|20250624|1750754400|FINAL,LONG,2025.06.24 08:40:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250625|1750848000,SSRP|ASIA_HIGH|20250625|1750848000|FINAL,SHORT,2025.06.25 10:40:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250625|1750848300,SSRP|ASIA_HIGH|20250625|1750848300|FINAL,SHORT,2025.06.25 10:45:00,TRIGGERED,2025.06.25 10:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250625|1750866000,SSRP|ASIA_LOW|20250625|1750866000|FINAL,LONG,2025.06.25 15:40:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250625|1750870800,SSRP|ASIA_LOW|20250625|1750870800|FINAL,LONG,2025.06.25 17:00:00,INVALIDATED,2025.06.25 17:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250625|1750872300,SSRP|ASIA_LOW|20250625|1750872300|FINAL,LONG,2025.06.25 17:25:00,TRIGGERED,2025.06.25 17:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250625|1750891200,SSRP|ASIA_HIGH|20250625|1750891200|FINAL,SHORT,2025.06.25 22:40:00,INVALIDATED,2025.06.25 22:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250625|1750891500,SSRP|ASIA_HIGH|20250625|1750891500|FINAL,SHORT,2025.06.25 22:45:00,TRIGGERED,2025.06.25 22:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250625|1750892400,SSRP|ASIA_HIGH|20250625|1750892400|FINAL,SHORT,2025.06.25 23:00:00,TRIGGERED,2025.06.25 22:50:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250625|1750892700,SSRP|ASIA_HIGH|20250625|1750892700|FINAL,SHORT,2025.06.25 23:05:00,TRIGGERED,2025.06.25 23:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250626|1750939500,SSRP|ASIA_HIGH|20250626|1750939500|FINAL,SHORT,2025.06.26 12:05:00,INVALIDATED,2025.06.26 12:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250626|1750939800,SSRP|ASIA_HIGH|20250626|1750939800|FINAL,SHORT,2025.06.26 12:10:00,TRIGGERED,2025.06.26 12:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250626|1750946400,SSRP|ASIA_HIGH|20250626|1750946400|FINAL,SHORT,2025.06.26 14:00:00,TRIGGERED,2025.06.26 12:15:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250626|1750951500,SSRP|ASIA_HIGH|20250626|1750951500|FINAL,SHORT,2025.06.26 15:25:00,TRIGGERED,2025.06.26 14:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250626|1750965300,SSRP|ASIA_LOW|20250626|1750965300|FINAL,LONG,2025.06.26 19:15:00,INVALIDATED,2025.06.26 19:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250626|1750965600,SSRP|ASIA_LOW|20250626|1750965600|FINAL,LONG,2025.06.26 19:20:00,TRIGGERED,2025.06.26 19:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250626|1750976100,SSRP|ASIA_LOW|20250626|1750976100|FINAL,LONG,2025.06.26 22:15:00,TRIGGERED,2025.06.26 19:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250626|1750976400,SSRP|ASIA_LOW|20250626|1750976400|FINAL,LONG,2025.06.26 22:20:00,TRIGGERED,2025.06.26 22:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250626|1750976700,SSRP|ASIA_LOW|20250626|1750976700|FINAL,LONG,2025.06.26 22:25:00,TRIGGERED,2025.06.26 22:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250627|1751011800,SSRP|ASIA_LOW|20250627|1751011800|FINAL,LONG,2025.06.27 08:10:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250627|1751017200,SSRP|ASIA_LOW|20250627|1751017200|FINAL,LONG,2025.06.27 09:40:00,INVALIDATED,2025.06.27 09:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250627|1751017800,SSRP|ASIA_LOW|20250627|1751017800|FINAL,LONG,2025.06.27 09:50:00,TRIGGERED,2025.06.27 09:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751284500,SSRP|ASIA_HIGH|20250630|1751284500|FINAL,SHORT,2025.06.30 11:55:00,INVALIDATED,2025.06.30 11:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751285100,SSRP|ASIA_HIGH|20250630|1751285100|FINAL,SHORT,2025.06.30 12:05:00,TRIGGERED,2025.06.30 12:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751286300,SSRP|ASIA_HIGH|20250630|1751286300|FINAL,SHORT,2025.06.30 12:25:00,TRIGGERED,2025.06.30 12:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250630|1751287500,SSRP|ASIA_HIGH|20250630|1751287500|FINAL,SHORT,2025.06.30 12:45:00,TRIGGERED,2025.06.30 12:30:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250630|1751288700,SSRP|ASIA_HIGH|20250630|1751288700|FINAL,SHORT,2025.06.30 13:05:00,TRIGGERED,2025.06.30 13:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751289600,SSRP|ASIA_HIGH|20250630|1751289600|FINAL,SHORT,2025.06.30 13:20:00,TRIGGERED,2025.06.30 13:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751290200,SSRP|ASIA_HIGH|20250630|1751290200|FINAL,SHORT,2025.06.30 13:30:00,TRIGGERED,2025.06.30 13:25:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250630|1751296800,SSRP|ASIA_HIGH|20250630|1751296800|FINAL,SHORT,2025.06.30 15:20:00,TRIGGERED,2025.06.30 13:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250630|1751298300,SSRP|ASIA_HIGH|20250630|1751298300|FINAL,SHORT,2025.06.30 15:45:00,INVALIDATED,2025.06.30 15:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751298600,SSRP|ASIA_HIGH|20250630|1751298600|FINAL,SHORT,2025.06.30 15:50:00,TRIGGERED,2025.06.30 15:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751302200,SSRP|ASIA_HIGH|20250630|1751302200|FINAL,SHORT,2025.06.30 16:50:00,TRIGGERED,2025.06.30 15:55:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250630|1751302800,SSRP|ASIA_HIGH|20250630|1751302800|FINAL,SHORT,2025.06.30 17:00:00,TRIGGERED,2025.06.30 16:55:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250630|1751303100,SSRP|ASIA_HIGH|20250630|1751303100|FINAL,SHORT,2025.06.30 17:05:00,TRIGGERED,2025.06.30 17:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250630|1751306400,SSRP|ASIA_HIGH|20250630|1751306400|FINAL,SHORT,2025.06.30 18:00:00,INVALIDATED,2025.06.30 18:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250702|1751451000,SSRP|ASIA_LOW|20250702|1751451000|FINAL,LONG,2025.07.02 10:10:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250702|1751451600,SSRP|ASIA_LOW|20250702|1751451600|FINAL,LONG,2025.07.02 10:20:00,TRIGGERED,2025.07.02 10:15:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250702|1751451900,SSRP|ASIA_LOW|20250702|1751451900|FINAL,LONG,2025.07.02 10:25:00,TRIGGERED,2025.07.02 10:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250702|1751452800,SSRP|ASIA_LOW|20250702|1751452800|FINAL,LONG,2025.07.02 10:40:00,TRIGGERED,2025.07.02 10:35:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250702|1751463600,SSRP|ASIA_HIGH|20250702|1751463600|FINAL,SHORT,2025.07.02 13:40:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250702|1751464800,SSRP|ASIA_HIGH|20250702|1751464800|FINAL,SHORT,2025.07.02 14:00:00,INVALIDATED,2025.07.02 14:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250702|1751465100,SSRP|ASIA_HIGH|20250702|1751465100|FINAL,SHORT,2025.07.02 14:05:00,TRIGGERED,2025.07.02 14:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250702|1751469900,SSRP|ASIA_HIGH|20250702|1751469900|FINAL,SHORT,2025.07.02 15:25:00,INVALIDATED,2025.07.02 15:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250702|1751471400,SSRP|ASIA_HIGH|20250702|1751471400|FINAL,SHORT,2025.07.02 15:50:00,INVALIDATED,2025.07.02 15:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250702|1751472000,SSRP|ASIA_HIGH|20250702|1751472000|FINAL,SHORT,2025.07.02 16:00:00,TRIGGERED,2025.07.02 16:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250702|1751473500,SSRP|ASIA_HIGH|20250702|1751473500|FINAL,SHORT,2025.07.02 16:25:00,TRIGGERED,2025.07.02 16:15:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250702|1751473800,SSRP|ASIA_HIGH|20250702|1751473800|FINAL,SHORT,2025.07.02 16:30:00,TRIGGERED,2025.07.02 16:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250704|1751619900,SSRP|ASIA_HIGH|20250704|1751619900|FINAL,SHORT,2025.07.04 09:05:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250704|1751623200,SSRP|ASIA_HIGH|20250704|1751623200|FINAL,SHORT,2025.07.04 10:00:00,EXPIRED,2025.07.04 10:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250704|1751623800,SSRP|ASIA_HIGH|20250704|1751623800|FINAL,SHORT,2025.07.04 10:10:00,TRIGGERED,2025.07.04 10:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250704|1751626800,SSRP|ASIA_HIGH|20250704|1751626800|FINAL,SHORT,2025.07.04 11:00:00,INVALIDATED,2025.07.04 11:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250704|1751627100,SSRP|ASIA_HIGH|20250704|1751627100|FINAL,SHORT,2025.07.04 11:05:00,TRIGGERED,2025.07.04 11:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250704|1751628600,SSRP|ASIA_HIGH|20250704|1751628600|FINAL,SHORT,2025.07.04 11:30:00,INVALIDATED,2025.07.04 11:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250704|1751630400,SSRP|ASIA_HIGH|20250704|1751630400|FINAL,SHORT,2025.07.04 12:00:00,TRIGGERED,2025.07.04 12:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250707|1751886000,SSRP|ASIA_LOW|20250707|1751886000|FINAL,LONG,2025.07.07 11:00:00,INVALIDATED,2025.07.07 11:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250707|1751886600,SSRP|ASIA_LOW|20250707|1751886600|FINAL,LONG,2025.07.07 11:10:00,TRIGGERED,2025.07.07 11:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250707|1751896800,SSRP|ASIA_LOW|20250707|1751896800|FINAL,LONG,2025.07.07 14:00:00,INVALIDATED,2025.07.07 14:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250707|1751901000,SSRP|ASIA_LOW|20250707|1751901000|FINAL,LONG,2025.07.07 15:10:00,INVALIDATED,2025.07.07 15:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250707|1751902200,SSRP|ASIA_LOW|20250707|1751902200|FINAL,LONG,2025.07.07 15:30:00,INVALIDATED,2025.07.07 15:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250707|1751902500,SSRP|ASIA_LOW|20250707|1751902500|FINAL,LONG,2025.07.07 15:35:00,TRIGGERED,2025.07.07 15:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250708|1751972700,SSRP|ASIA_LOW|20250708|1751972700|FINAL,LONG,2025.07.08 11:05:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250708|1751973300,SSRP|ASIA_LOW|20250708|1751973300|FINAL,LONG,2025.07.08 11:15:00,TRIGGERED,2025.07.08 11:10:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250708|1751973900,SSRP|ASIA_LOW|20250708|1751973900|FINAL,LONG,2025.07.08 11:25:00,TRIGGERED,2025.07.08 11:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250708|1751986500,SSRP|ASIA_LOW|20250708|1751986500|FINAL,LONG,2025.07.08 14:55:00,INVALIDATED,2025.07.08 14:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250708|1751987400,SSRP|ASIA_LOW|20250708|1751987400|FINAL,LONG,2025.07.08 15:10:00,TRIGGERED,2025.07.08 15:05:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250708|1751989200,SSRP|ASIA_LOW|20250708|1751989200|FINAL,LONG,2025.07.08 15:40:00,TRIGGERED,2025.07.08 15:30:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250709|1752060000,SSRP|ASIA_LOW|20250709|1752060000|FINAL,LONG,2025.07.09 11:20:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250709|1752060900,SSRP|ASIA_LOW|20250709|1752060900|FINAL,LONG,2025.07.09 11:35:00,TRIGGERED,2025.07.09 11:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250709|1752061200,SSRP|ASIA_LOW|20250709|1752061200|FINAL,LONG,2025.07.09 11:40:00,TRIGGERED,2025.07.09 11:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250709|1752062400,SSRP|ASIA_LOW|20250709|1752062400|FINAL,LONG,2025.07.09 12:00:00,TRIGGERED,2025.07.09 11:45:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250709|1752072900,SSRP|ASIA_LOW|20250709|1752072900|FINAL,LONG,2025.07.09 14:55:00,TRIGGERED,2025.07.09 12:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250709|1752081300,SSRP|ASIA_HIGH|20250709|1752081300|FINAL,SHORT,2025.07.09 17:15:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250710|1752139200,SSRP|ASIA_HIGH|20250710|1752139200|FINAL,SHORT,2025.07.10 09:20:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250710|1752141900,SSRP|ASIA_HIGH|20250710|1752141900|FINAL,SHORT,2025.07.10 10:05:00,INVALIDATED,2025.07.10 10:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752142800,SSRP|ASIA_HIGH|20250710|1752142800|FINAL,SHORT,2025.07.10 10:20:00,TRIGGERED,2025.07.10 10:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752143400,SSRP|ASIA_HIGH|20250710|1752143400|FINAL,SHORT,2025.07.10 10:30:00,TRIGGERED,2025.07.10 10:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752150000,SSRP|ASIA_HIGH|20250710|1752150000|FINAL,SHORT,2025.07.10 12:20:00,INVALIDATED,2025.07.10 12:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752150600,SSRP|ASIA_HIGH|20250710|1752150600|FINAL,SHORT,2025.07.10 12:30:00,TRIGGERED,2025.07.10 12:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752152100,SSRP|ASIA_HIGH|20250710|1752152100|FINAL,SHORT,2025.07.10 12:55:00,TRIGGERED,2025.07.10 12:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250710|1752152400,SSRP|ASIA_HIGH|20250710|1752152400|FINAL,SHORT,2025.07.10 13:00:00,TRIGGERED,2025.07.10 13:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752155400,SSRP|ASIA_HIGH|20250710|1752155400|FINAL,SHORT,2025.07.10 13:50:00,INVALIDATED,2025.07.10 13:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752157800,SSRP|ASIA_HIGH|20250710|1752157800|FINAL,SHORT,2025.07.10 14:30:00,INVALIDATED,2025.07.10 14:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752158100,SSRP|ASIA_HIGH|20250710|1752158100|FINAL,SHORT,2025.07.10 14:35:00,TRIGGERED,2025.07.10 14:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752163200,SSRP|ASIA_HIGH|20250710|1752163200|FINAL,SHORT,2025.07.10 16:00:00,TRIGGERED,2025.07.10 14:40:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250710|1752163500,SSRP|ASIA_HIGH|20250710|1752163500|FINAL,SHORT,2025.07.10 16:05:00,TRIGGERED,2025.07.10 16:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250710|1752165300,SSRP|ASIA_HIGH|20250710|1752165300|FINAL,SHORT,2025.07.10 16:35:00,TRIGGERED,2025.07.10 16:20:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250710|1752165600,SSRP|ASIA_HIGH|20250710|1752165600|FINAL,SHORT,2025.07.10 16:40:00,TRIGGERED,2025.07.10 16:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250710|1752166500,SSRP|ASIA_LOW|20250710|1752166500|FINAL,LONG,2025.07.10 16:55:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250710|1752166800,SSRP|ASIA_LOW|20250710|1752166800|FINAL,LONG,2025.07.10 17:00:00,TRIGGERED,2025.07.10 17:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250710|1752176400,SSRP|ASIA_LOW|20250710|1752176400|FINAL,LONG,2025.07.10 19:40:00,TRIGGERED,2025.07.10 17:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250710|1752176700,SSRP|ASIA_LOW|20250710|1752176700|FINAL,LONG,2025.07.10 19:45:00,TRIGGERED,2025.07.10 19:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250711|1752222600,SSRP|ASIA_HIGH|20250711|1752222600|FINAL,SHORT,2025.07.11 08:30:00,INVALIDATED,2025.07.11 08:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250711|1752223200,SSRP|ASIA_HIGH|20250711|1752223200|FINAL,SHORT,2025.07.11 08:40:00,TRIGGERED,2025.07.11 08:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250711|1752226800,SSRP|ASIA_HIGH|20250711|1752226800|FINAL,SHORT,2025.07.11 09:40:00,INVALIDATED,2025.07.11 09:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250711|1752227100,SSRP|ASIA_HIGH|20250711|1752227100|FINAL,SHORT,2025.07.11 09:45:00,TRIGGERED,2025.07.11 09:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250711|1752234300,SSRP|ASIA_HIGH|20250711|1752234300|FINAL,SHORT,2025.07.11 11:45:00,INVALIDATED,2025.07.11 11:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250711|1752234600,SSRP|ASIA_HIGH|20250711|1752234600|FINAL,SHORT,2025.07.11 11:50:00,TRIGGERED,2025.07.11 11:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250711|1752237000,SSRP|ASIA_HIGH|20250711|1752237000|FINAL,SHORT,2025.07.11 12:30:00,TRIGGERED,2025.07.11 11:55:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250711|1752237300,SSRP|ASIA_HIGH|20250711|1752237300|FINAL,SHORT,2025.07.11 12:35:00,TRIGGERED,2025.07.11 12:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250714|1752488700,SSRP|ASIA_HIGH|20250714|1752488700|FINAL,SHORT,2025.07.14 10:25:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250714|1752489000,SSRP|ASIA_HIGH|20250714|1752489000|FINAL,SHORT,2025.07.14 10:30:00,TRIGGERED,2025.07.14 10:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250714|1752498300,SSRP|ASIA_HIGH|20250714|1752498300|FINAL,SHORT,2025.07.14 13:05:00,TRIGGERED,2025.07.14 10:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250714|1752509100,SSRP|ASIA_LOW|20250714|1752509100|FINAL,LONG,2025.07.14 16:05:00,INVALIDATED,2025.07.14 16:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
