signal_time,direction,old_origin_id,corrected_origin_id,event_id_before,event_id_after,entry_before,entry_after,stop_before,stop_after,target_before,target_after,geometry_identical
2026.05.26 16:40:00,LONG,ASIA_LOW|20260526,SSRP|ASIA_LOW|20260526|1779813300,SSRP|ASIA_LOW|20260526|1779813300|FINAL,SSRP|ASIA_LOW|20260526|1779813300|FINAL,4527.32,4527.32,4520.84,4520.84,4540.27,4540.27,true
2026.05.27 11:35:00,LONG,ASIA_LOW|20260527,SSRP|ASIA_LOW|20260527|1779881400,SSRP|ASIA_LOW|20260527|1779881400|FINAL,SSRP|ASIA_LOW|20260527|1779881400|FINAL,4492.84,4492.84,4485.73,4485.73,4507.06,4507.06,true
2026.05.27 11:40:00,LONG,ASIA_LOW|20260527,SSRP|ASIA_LOW|20260527|1779881700,SSRP|ASIA_LOW|20260527|1779881700|FINAL,SSRP|ASIA_LOW|20260527|1779881700|FINAL,4496.22,4496.22,4488.09,4488.09,4512.48,4512.48,true
2026.05.27 12:15:00,LONG,ASIA_LOW|20260527,SSRP|ASIA_LOW|20260527|1779883500,SSRP|ASIA_LOW|20260527|1779883500|FINAL,SSRP|ASIA_LOW|20260527|1779883500|FINAL,4494.63,4494.63,4488.41,4488.41,4507.07,4507.07,true
2026.05.27 12:50:00,LONG,ASIA_LOW|20260527,SSRP|ASIA_LOW|20260527|1779885900,SSRP|ASIA_LOW|20260527|1779885900|FINAL,SSRP|ASIA_LOW|20260527|1779885900|FINAL,4492.56,4492.56,4488.05,4488.05,4501.57,4501.57,true
2026.05.28 17:20:00,SHORT,ASIA_HIGH|20260528,SSRP|ASIA_HIGH|20260528|1779988500,SSRP|ASIA_HIGH|20260528|1779988500|FINAL,SSRP|ASIA_HIGH|20260528|1779988500|FINAL,4461.41,4461.41,4474.09,4474.09,4436.05,4436.05,true
2026.05.28 17:35:00,SHORT,ASIA_HIGH|20260528,SSRP|ASIA_HIGH|20260528|1779989400,SSRP|ASIA_HIGH|20260528|1779989400|FINAL,SSRP|ASIA_HIGH|20260528|1779989400|FINAL,4459.69,4459.69,4468.52,4468.52,4442.02,4442.02,true
2026.05.29 09:05:00,SHORT,ASIA_HIGH|20260529,SSRP|ASIA_HIGH|20260529|1780045200,SSRP|ASIA_HIGH|20260529|1780045200|FINAL,SSRP|ASIA_HIGH|20260529|1780045200|FINAL,4514.36,4514.36,4522.56,4522.56,4497.96,4497.96,true
2026.05.29 10:00:00,SHORT,ASIA_HIGH|20260529,SSRP|ASIA_HIGH|20260529|1780048200,SSRP|ASIA_HIGH|20260529|1780048200|FINAL,SSRP|ASIA_HIGH|20260529|1780048200|FINAL,4519.03,4519.03,4524.46,4524.46,4508.16,4508.16,true
2026.05.29 10:05:00,SHORT,ASIA_HIGH|20260529,SSRP|ASIA_HIGH|20260529|1780048800,SSRP|ASIA_HIGH|20260529|1780048800|FINAL,SSRP|ASIA_HIGH|20260529|1780048800|FINAL,4519.16,4519.16,4524.28,4524.28,4508.93,4508.93,true
2026.05.29 11:00:00,SHORT,ASIA_HIGH|20260529,SSRP|ASIA_HIGH|20260529|1780052100,SSRP|ASIA_HIGH|20260529|1780052100|FINAL,SSRP|ASIA_HIGH|20260529|1780052100|FINAL,4519.41,4519.41,4525.87,4525.87,4506.48,4506.48,true
2026.05.29 11:05:00,SHORT,ASIA_HIGH|20260529,SSRP|ASIA_HIGH|20260529|1780052400,SSRP|ASIA_HIGH|20260529|1780052400|FINAL,SSRP|ASIA_HIGH|20260529|1780052400|FINAL,4516.00,4516.00,4525.07,4525.07,4497.85,4497.85,true
2026.05.29 15:30:00,SHORT,ASIA_HIGH|20260529,SSRP|ASIA_HIGH|20260529|1780068000,SSRP|ASIA_HIGH|20260529|1780068000|FINAL,SSRP|ASIA_HIGH|20260529|1780068000|FINAL,4517.24,4517.24,4530.66,4530.66,4490.41,4490.41,true
2026.05.29 15:35:00,SHORT,ASIA_HIGH|20260529,SSRP|ASIA_HIGH|20260529|1780068600,SSRP|ASIA_HIGH|20260529|1780068600|FINAL,SSRP|ASIA_HIGH|20260529|1780068600|FINAL,4517.37,4517.37,4523.89,4523.89,4504.33,4504.33,true
2026.06.01 09:25:00,LONG,ASIA_LOW|20260601,SSRP|ASIA_LOW|20260601|1780305600,SSRP|ASIA_LOW|20260601|1780305600|FINAL,SSRP|ASIA_LOW|20260601|1780305600|FINAL,4514.03,4514.03,4504.74,4504.74,4532.62,4532.62,true
2026.06.01 09:30:00,LONG,ASIA_LOW|20260601,SSRP|ASIA_LOW|20260601|1780305900,SSRP|ASIA_LOW|20260601|1780305900|FINAL,SSRP|ASIA_LOW|20260601|1780305900|FINAL,4510.66,4510.66,4505.26,4505.26,4521.45,4521.45,true
2026.06.01 13:45:00,LONG,ASIA_LOW|20260601,SSRP|ASIA_LOW|20260601|1780321200,SSRP|ASIA_LOW|20260601|1780321200|FINAL,SSRP|ASIA_LOW|20260601|1780321200|FINAL,4509.32,4509.32,4503.06,4503.06,4521.84,4521.84,true
2026.06.01 14:15:00,LONG,ASIA_LOW|20260601,SSRP|ASIA_LOW|20260601|1780323000,SSRP|ASIA_LOW|20260601|1780323000|FINAL,SSRP|ASIA_LOW|20260601|1780323000|FINAL,4509.79,4509.79,4503.05,4503.05,4523.26,4523.26,true
2026.06.01 14:25:00,LONG,ASIA_LOW|20260601,SSRP|ASIA_LOW|20260601|1780323300,SSRP|ASIA_LOW|20260601|1780323300|FINAL,SSRP|ASIA_LOW|20260601|1780323300|FINAL,4510.68,4510.68,4503.99,4503.99,4524.07,4524.07,true
2026.06.01 14:35:00,LONG,ASIA_LOW|20260601,SSRP|ASIA_LOW|20260601|1780323900,SSRP|ASIA_LOW|20260601|1780323900|FINAL,SSRP|ASIA_LOW|20260601|1780323900|FINAL,4510.07,4510.07,4505.90,4505.90,4518.40,4518.40,true
2026.06.02 08:55:00,SHORT,ASIA_HIGH|20260602,SSRP|ASIA_HIGH|20260602|1780389900,SSRP|ASIA_HIGH|20260602|1780389900|FINAL,SSRP|ASIA_HIGH|20260602|1780389900|FINAL,4517.05,4517.05,4526.56,4526.56,4498.04,4498.04,true
2026.06.02 15:50:00,SHORT,ASIA_HIGH|20260602,SSRP|ASIA_HIGH|20260602|1780414800,SSRP|ASIA_HIGH|20260602|1780414800|FINAL,SSRP|ASIA_HIGH|20260602|1780414800|FINAL,4515.04,4515.04,4527.56,4527.56,4490.00,4490.00,true
2026.06.02 15:55:00,SHORT,ASIA_HIGH|20260602,SSRP|ASIA_HIGH|20260602|1780415400,SSRP|ASIA_HIGH|20260602|1780415400|FINAL,SSRP|ASIA_HIGH|20260602|1780415400|FINAL,4514.80,4514.80,4521.63,4521.63,4501.14,4501.14,true
2026.06.02 16:05:00,SHORT,ASIA_HIGH|20260602,SSRP|ASIA_HIGH|20260602|1780416000,SSRP|ASIA_HIGH|20260602|1780416000|FINAL,SSRP|ASIA_HIGH|20260602|1780416000|FINAL,4516.49,4516.49,4524.90,4524.90,4499.68,4499.68,true
2026.06.02 16:10:00,SHORT,ASIA_HIGH|20260602,SSRP|ASIA_HIGH|20260602|1780416300,SSRP|ASIA_HIGH|20260602|1780416300|FINAL,SSRP|ASIA_HIGH|20260602|1780416300|FINAL,4514.06,4514.06,4524.91,4524.91,4492.36,4492.36,true
2026.06.03 08:35:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780475400,SSRP|ASIA_LOW|20260603|1780475400|FINAL,SSRP|ASIA_LOW|20260603|1780475400|FINAL,4466.82,4466.82,4458.78,4458.78,4482.91,4482.91,true
2026.06.03 08:45:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780476000,SSRP|ASIA_LOW|20260603|1780476000|FINAL,SSRP|ASIA_LOW|20260603|1780476000|FINAL,4465.92,4465.92,4460.00,4460.00,4477.76,4477.76,true
2026.06.03 08:50:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780476300,SSRP|ASIA_LOW|20260603|1780476300|FINAL,SSRP|ASIA_LOW|20260603|1780476300|FINAL,4463.30,4463.30,4460.96,4460.96,4467.98,4467.98,true
2026.06.03 09:00:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780476900,SSRP|ASIA_LOW|20260603|1780476900|FINAL,SSRP|ASIA_LOW|20260603|1780476900|FINAL,4466.89,4466.89,4456.33,4456.33,4488.02,4488.02,true
2026.06.03 09:05:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780477200,SSRP|ASIA_LOW|20260603|1780477200|FINAL,SSRP|ASIA_LOW|20260603|1780477200|FINAL,4465.16,4465.16,4456.62,4456.62,4482.25,4482.25,true
2026.06.03 09:25:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780478400,SSRP|ASIA_LOW|20260603|1780478400|FINAL,SSRP|ASIA_LOW|20260603|1780478400|FINAL,4462.56,4462.56,4458.58,4458.58,4470.52,4470.52,true
2026.06.03 09:35:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780478700,SSRP|ASIA_LOW|20260603|1780478700|FINAL,SSRP|ASIA_LOW|20260603|1780478700|FINAL,4462.94,4462.94,4456.96,4456.96,4474.89,4474.89,true
2026.06.03 09:55:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780480200,SSRP|ASIA_LOW|20260603|1780480200|FINAL,SSRP|ASIA_LOW|20260603|1780480200|FINAL,4463.06,4463.06,4457.37,4457.37,4474.45,4474.45,true
2026.06.03 10:00:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780480500,SSRP|ASIA_LOW|20260603|1780480500|FINAL,SSRP|ASIA_LOW|20260603|1780480500|FINAL,4465.07,4465.07,4457.96,4457.96,4479.28,4479.28,true
2026.06.03 10:05:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780480800,SSRP|ASIA_LOW|20260603|1780480800|FINAL,SSRP|ASIA_LOW|20260603|1780480800|FINAL,4468.82,4468.82,4459.62,4459.62,4487.22,4487.22,true
2026.06.03 13:10:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780491600,SSRP|ASIA_LOW|20260603|1780491600|FINAL,SSRP|ASIA_LOW|20260603|1780491600|FINAL,4462.93,4462.93,4440.63,4440.63,4507.53,4507.53,true
2026.06.03 13:15:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780492200,SSRP|ASIA_LOW|20260603|1780492200|FINAL,SSRP|ASIA_LOW|20260603|1780492200|FINAL,4462.58,4462.58,4459.04,4459.04,4469.67,4469.67,true
2026.06.03 14:00:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780494900,SSRP|ASIA_LOW|20260603|1780494900|FINAL,SSRP|ASIA_LOW|20260603|1780494900|FINAL,4464.32,4464.32,4458.12,4458.12,4476.72,4476.72,true
2026.06.03 14:05:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780495200,SSRP|ASIA_LOW|20260603|1780495200|FINAL,SSRP|ASIA_LOW|20260603|1780495200|FINAL,4463.04,4463.04,4458.65,4458.65,4471.82,4471.82,true
2026.06.03 14:20:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780495800,SSRP|ASIA_LOW|20260603|1780495800|FINAL,SSRP|ASIA_LOW|20260603|1780495800|FINAL,4462.90,4462.90,4458.74,4458.74,4471.22,4471.22,true
2026.06.03 14:25:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780496400,SSRP|ASIA_LOW|20260603|1780496400|FINAL,SSRP|ASIA_LOW|20260603|1780496400|FINAL,4464.56,4464.56,4460.81,4460.81,4472.05,4472.05,true
2026.06.03 14:45:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780497600,SSRP|ASIA_LOW|20260603|1780497600|FINAL,SSRP|ASIA_LOW|20260603|1780497600|FINAL,4462.42,4462.42,4458.22,4458.22,4470.82,4470.82,true
2026.06.03 14:50:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780497900,SSRP|ASIA_LOW|20260603|1780497900|FINAL,SSRP|ASIA_LOW|20260603|1780497900|FINAL,4462.59,4462.59,4458.23,4458.23,4471.31,4471.31,true
2026.06.03 16:00:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780501200,SSRP|ASIA_LOW|20260603|1780501200|FINAL,SSRP|ASIA_LOW|20260603|1780501200|FINAL,4463.34,4463.34,4449.56,4449.56,4490.91,4490.91,true
2026.06.03 16:05:00,LONG,ASIA_LOW|20260603,SSRP|ASIA_LOW|20260603|1780502400,SSRP|ASIA_LOW|20260603|1780502400|FINAL,SSRP|ASIA_LOW|20260603|1780502400|FINAL,4462.58,4462.58,4457.69,4457.69,4472.36,4472.36,true
2026.06.04 17:35:00,SHORT,ASIA_HIGH|20260604,SSRP|ASIA_HIGH|20260604|1780593000,SSRP|ASIA_HIGH|20260604|1780593000|FINAL,SSRP|ASIA_HIGH|20260604|1780593000|FINAL,4479.99,4479.99,4494.48,4494.48,4451.00,4451.00,true
2026.06.04 19:25:00,SHORT,ASIA_HIGH|20260604,SSRP|ASIA_HIGH|20260604|1780600500,SSRP|ASIA_HIGH|20260604|1780600500|FINAL,SSRP|ASIA_HIGH|20260604|1780600500|FINAL,4483.60,4483.60,4485.41,4485.41,4479.98,4479.98,true
2026.06.04 19:30:00,SHORT,ASIA_HIGH|20260604,SSRP|ASIA_HIGH|20260604|1780601100,SSRP|ASIA_HIGH|20260604|1780601100|FINAL,SSRP|ASIA_HIGH|20260604|1780601100|FINAL,4480.92,4480.92,4485.33,4485.33,4472.10,4472.10,true
2026.06.05 09:20:00,LONG,ASIA_LOW|20260605,SSRP|ASIA_LOW|20260605|1780650900,SSRP|ASIA_LOW|20260605|1780650900|FINAL,SSRP|ASIA_LOW|20260605|1780650900|FINAL,4443.82,4443.82,4428.41,4428.41,4474.63,4474.63,true
2026.06.08 09:00:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780908900,SSRP|ASIA_LOW|20260608|1780908900|FINAL,SSRP|ASIA_LOW|20260608|1780908900|FINAL,4303.64,4303.64,4285.44,4285.44,4340.05,4340.05,true
2026.06.08 09:05:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780909200,SSRP|ASIA_LOW|20260608|1780909200|FINAL,SSRP|ASIA_LOW|20260608|1780909200|FINAL,4302.63,4302.63,4291.59,4291.59,4324.71,4324.71,true
2026.06.08 10:05:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780911300,SSRP|ASIA_LOW|20260608|1780911300|FINAL,SSRP|ASIA_LOW|20260608|1780911300|FINAL,4300.51,4300.51,4292.77,4292.77,4315.99,4315.99,true
2026.06.08 10:10:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780913100,SSRP|ASIA_LOW|20260608|1780913100|FINAL,SSRP|ASIA_LOW|20260608|1780913100|FINAL,4305.14,4305.14,4294.39,4294.39,4326.63,4326.63,true
2026.06.08 10:15:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780913400,SSRP|ASIA_LOW|20260608|1780913400|FINAL,SSRP|ASIA_LOW|20260608|1780913400|FINAL,4306.31,4306.31,4298.13,4298.13,4322.67,4322.67,true
2026.06.08 12:45:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780922400,SSRP|ASIA_LOW|20260608|1780922400|FINAL,SSRP|ASIA_LOW|20260608|1780922400|FINAL,4301.11,4301.11,4289.20,4289.20,4324.93,4324.93,true
2026.06.08 13:30:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780925100,SSRP|ASIA_LOW|20260608|1780925100|FINAL,SSRP|ASIA_LOW|20260608|1780925100|FINAL,4303.55,4303.55,4289.71,4289.71,4331.23,4331.23,true
2026.06.08 13:40:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780925400,SSRP|ASIA_LOW|20260608|1780925400|FINAL,SSRP|ASIA_LOW|20260608|1780925400|FINAL,4305.16,4305.16,4291.86,4291.86,4331.75,4331.75,true
2026.06.08 13:55:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780926600,SSRP|ASIA_LOW|20260608|1780926600|FINAL,SSRP|ASIA_LOW|20260608|1780926600|FINAL,4302.05,4302.05,4296.37,4296.37,4313.41,4313.41,true
2026.06.08 14:05:00,LONG,ASIA_LOW|20260608,SSRP|ASIA_LOW|20260608|1780926900,SSRP|ASIA_LOW|20260608|1780926900|FINAL,SSRP|ASIA_LOW|20260608|1780926900|FINAL,4306.08,4306.08,4296.38,4296.38,4325.48,4325.48,true
2026.06.09 09:10:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1780995000,SSRP|ASIA_HIGH|20260609|1780995000|FINAL,SSRP|ASIA_HIGH|20260609|1780995000|FINAL,4341.36,4341.36,4349.05,4349.05,4325.97,4325.97,true
2026.06.09 09:25:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1780996200,SSRP|ASIA_HIGH|20260609|1780996200|FINAL,SSRP|ASIA_HIGH|20260609|1780996200|FINAL,4339.20,4339.20,4346.19,4346.19,4325.21,4325.21,true
2026.06.09 09:30:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1780997100,SSRP|ASIA_HIGH|20260609|1780997100|FINAL,SSRP|ASIA_HIGH|20260609|1780997100|FINAL,4333.87,4333.87,4345.56,4345.56,4310.50,4310.50,true
2026.06.09 14:55:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781016600,SSRP|ASIA_HIGH|20260609|1781016600|FINAL,SSRP|ASIA_HIGH|20260609|1781016600|FINAL,4339.87,4339.87,4343.97,4343.97,4331.68,4331.68,true
2026.06.09 15:10:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781016900,SSRP|ASIA_HIGH|20260609|1781016900|FINAL,SSRP|ASIA_HIGH|20260609|1781016900|FINAL,4341.11,4341.11,4344.21,4344.21,4334.91,4334.91,true
2026.06.09 15:20:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781017800,SSRP|ASIA_HIGH|20260609|1781017800|FINAL,SSRP|ASIA_HIGH|20260609|1781017800|FINAL,4338.61,4338.61,4344.22,4344.22,4327.40,4327.40,true
2026.06.09 15:25:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781018400,SSRP|ASIA_HIGH|20260609|1781018400|FINAL,SSRP|ASIA_HIGH|20260609|1781018400|FINAL,4335.83,4335.83,4343.14,4343.14,4321.21,4321.21,true
2026.06.09 15:50:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781019900,SSRP|ASIA_HIGH|20260609|1781019900|FINAL,SSRP|ASIA_HIGH|20260609|1781019900|FINAL,4337.40,4337.40,4344.49,4344.49,4323.21,4323.21,true
2026.06.09 15:55:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781020200,SSRP|ASIA_HIGH|20260609|1781020200|FINAL,SSRP|ASIA_HIGH|20260609|1781020200|FINAL,4341.33,4341.33,4343.92,4343.92,4336.15,4336.15,true
2026.06.09 16:05:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781020800,SSRP|ASIA_HIGH|20260609|1781020800|FINAL,SSRP|ASIA_HIGH|20260609|1781020800|FINAL,4341.34,4341.34,4345.78,4345.78,4332.47,4332.47,true
2026.06.09 16:10:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781021100,SSRP|ASIA_HIGH|20260609|1781021100|FINAL,SSRP|ASIA_HIGH|20260609|1781021100|FINAL,4340.98,4340.98,4344.49,4344.49,4333.95,4333.95,true
2026.06.09 16:50:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781023500,SSRP|ASIA_HIGH|20260609|1781023500|FINAL,SSRP|ASIA_HIGH|20260609|1781023500|FINAL,4334.22,4334.22,4363.70,4363.70,4275.27,4275.27,true
2026.06.09 16:55:00,SHORT,ASIA_HIGH|20260609,SSRP|ASIA_HIGH|20260609|1781023800,SSRP|ASIA_HIGH|20260609|1781023800|FINAL,SSRP|ASIA_HIGH|20260609|1781023800|FINAL,4329.02,4329.02,4353.26,4353.26,4280.54,4280.54,true
2026.06.09 17:20:00,LONG,ASIA_LOW|20260609,SSRP|ASIA_LOW|20260609|1781025300,SSRP|ASIA_LOW|20260609|1781025300|FINAL,SSRP|ASIA_LOW|20260609|1781025300|FINAL,4318.45,4318.45,4305.32,4305.32,4344.71,4344.71,true
2026.06.09 17:25:00,LONG,ASIA_LOW|20260609,SSRP|ASIA_LOW|20260609|1781025600,SSRP|ASIA_LOW|20260609|1781025600|FINAL,SSRP|ASIA_LOW|20260609|1781025600|FINAL,4318.25,4318.25,4308.69,4308.69,4337.36,4337.36,true
2026.06.10 11:15:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781089800,SSRP|ASIA_LOW|20260610|1781089800|FINAL,SSRP|ASIA_LOW|20260610|1781089800|FINAL,4173.51,4173.51,4161.18,4161.18,4198.17,4198.17,true
2026.06.10 11:35:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781091000,SSRP|ASIA_LOW|20260610|1781091000|FINAL,SSRP|ASIA_LOW|20260610|1781091000|FINAL,4172.94,4172.94,4166.03,4166.03,4186.76,4186.76,true
2026.06.10 11:45:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781091300,SSRP|ASIA_LOW|20260610|1781091300|FINAL,SSRP|ASIA_LOW|20260610|1781091300|FINAL,4174.32,4174.32,4166.08,4166.08,4190.81,4190.81,true
2026.06.10 12:30:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781094300,SSRP|ASIA_LOW|20260610|1781094300|FINAL,SSRP|ASIA_LOW|20260610|1781094300|FINAL,4176.72,4176.72,4163.96,4163.96,4202.23,4202.23,true
2026.06.10 13:45:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781098500,SSRP|ASIA_LOW|20260610|1781098500|FINAL,SSRP|ASIA_LOW|20260610|1781098500|FINAL,4177.37,4177.37,4163.94,4163.94,4204.24,4204.24,true
2026.06.10 13:55:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781099100,SSRP|ASIA_LOW|20260610|1781099100|FINAL,SSRP|ASIA_LOW|20260610|1781099100|FINAL,4174.70,4174.70,4169.40,4169.40,4185.31,4185.31,true
2026.06.10 16:40:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781109000,SSRP|ASIA_LOW|20260610|1781109000|FINAL,SSRP|ASIA_LOW|20260610|1781109000|FINAL,4178.90,4178.90,4141.40,4141.40,4253.91,4253.91,true
2026.06.10 16:45:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781109600,SSRP|ASIA_LOW|20260610|1781109600|FINAL,SSRP|ASIA_LOW|20260610|1781109600|FINAL,4185.62,4185.62,4162.84,4162.84,4231.17,4231.17,true
2026.06.10 17:10:00,LONG,ASIA_LOW|20260610,SSRP|ASIA_LOW|20260610|1781111100,SSRP|ASIA_LOW|20260610|1781111100|FINAL,SSRP|ASIA_LOW|20260610|1781111100|FINAL,4174.31,4174.31,4169.51,4169.51,4183.92,4183.92,true
2026.06.12 10:35:00,LONG,ASIA_LOW|20260612,SSRP|ASIA_LOW|20260612|1781260200,SSRP|ASIA_LOW|20260612|1781260200|FINAL,SSRP|ASIA_LOW|20260612|1781260200|FINAL,4178.80,4178.80,4169.80,4169.80,4196.81,4196.81,true
2026.06.15 11:55:00,SHORT,ASIA_HIGH|20260615,SSRP|ASIA_HIGH|20260615|1781524200,SSRP|ASIA_HIGH|20260615|1781524200|FINAL,SSRP|ASIA_HIGH|20260615|1781524200|FINAL,4334.26,4334.26,4339.65,4339.65,4323.47,4323.47,true
2026.06.15 14:45:00,SHORT,ASIA_HIGH|20260615,SSRP|ASIA_HIGH|20260615|1781534400,SSRP|ASIA_HIGH|20260615|1781534400|FINAL,SSRP|ASIA_HIGH|20260615|1781534400|FINAL,4333.76,4333.76,4347.76,4347.76,4305.77,4305.77,true
2026.06.15 15:05:00,SHORT,ASIA_HIGH|20260615,SSRP|ASIA_HIGH|20260615|1781534700,SSRP|ASIA_HIGH|20260615|1781534700|FINAL,SSRP|ASIA_HIGH|20260615|1781534700|FINAL,4334.60,4334.60,4338.95,4338.95,4325.90,4325.90,true
2026.06.15 15:10:00,SHORT,ASIA_HIGH|20260615,SSRP|ASIA_HIGH|20260615|1781535900,SSRP|ASIA_HIGH|20260615|1781535900|FINAL,SSRP|ASIA_HIGH|20260615|1781535900|FINAL,4331.09,4331.09,4338.58,4338.58,4316.12,4316.12,true
2026.06.15 15:15:00,SHORT,ASIA_HIGH|20260615,SSRP|ASIA_HIGH|20260615|1781536200,SSRP|ASIA_HIGH|20260615|1781536200|FINAL,SSRP|ASIA_HIGH|20260615|1781536200|FINAL,4327.06,4327.06,4338.60,4338.60,4303.98,4303.98,true
2026.06.15 20:00:00,SHORT,ASIA_HIGH|20260615,SSRP|ASIA_HIGH|20260615|1781553300,SSRP|ASIA_HIGH|20260615|1781553300|FINAL,SSRP|ASIA_HIGH|20260615|1781553300|FINAL,4333.89,4333.89,4340.74,4340.74,4320.19,4320.19,true
2026.06.15 20:05:00,SHORT,ASIA_HIGH|20260615,SSRP|ASIA_HIGH|20260615|1781553600,SSRP|ASIA_HIGH|20260615|1781553600|FINAL,SSRP|ASIA_HIGH|20260615|1781553600|FINAL,4332.37,4332.37,4339.56,4339.56,4317.98,4317.98,true
2026.06.16 16:55:00,SHORT,ASIA_HIGH|20260616,SSRP|ASIA_HIGH|20260616|1781628600,SSRP|ASIA_HIGH|20260616|1781628600|FINAL,SSRP|ASIA_HIGH|20260616|1781628600|FINAL,4331.83,4331.83,4340.57,4340.57,4314.35,4314.35,true
2026.06.16 17:15:00,SHORT,ASIA_HIGH|20260616,SSRP|ASIA_HIGH|20260616|1781629200,SSRP|ASIA_HIGH|20260616|1781629200|FINAL,SSRP|ASIA_HIGH|20260616|1781629200|FINAL,4323.21,4323.21,4339.03,4339.03,4291.57,4291.57,true
2026.06.16 17:20:00,SHORT,ASIA_HIGH|20260616,SSRP|ASIA_HIGH|20260616|1781630100,SSRP|ASIA_HIGH|20260616|1781630100|FINAL,SSRP|ASIA_HIGH|20260616|1781630100|FINAL,4325.11,4325.11,4335.79,4335.79,4303.74,4303.74,true
2026.06.16 20:15:00,SHORT,ASIA_HIGH|20260616,SSRP|ASIA_HIGH|20260616|1781640600,SSRP|ASIA_HIGH|20260616|1781640600|FINAL,SSRP|ASIA_HIGH|20260616|1781640600|FINAL,4331.30,4331.30,4340.14,4340.14,4313.62,4313.62,true
2026.06.16 20:20:00,SHORT,ASIA_HIGH|20260616,SSRP|ASIA_HIGH|20260616|1781640900,SSRP|ASIA_HIGH|20260616|1781640900|FINAL,SSRP|ASIA_HIGH|20260616|1781640900|FINAL,4328.53,4328.53,4336.27,4336.27,4313.04,4313.04,true
2026.06.16 23:00:00,SHORT,ASIA_HIGH|20260616,SSRP|ASIA_HIGH|20260616|1781649900,SSRP|ASIA_HIGH|20260616|1781649900|FINAL,SSRP|ASIA_HIGH|20260616|1781649900|FINAL,4332.57,4332.57,4339.89,4339.89,4317.93,4317.93,true
