cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743060300|MSZZ|XAUUSD|5|0|1|1742527800|1742528100;1010;XAUUSD;PERIOD_M5;LONG;2025.03.27 07:25:00;2025.03.27 07:30:00;2025.03.27 16:15:00;3037.35000000;3022.95000000;3066.15000000;3046.09000000;OTHER;0.6069;1.2924;-0.7382;105;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743091800|MSZZ|XAUUSD|5|0|-1|1743091200|1743091200;1010;XAUUSD;PERIOD_M5;SHORT;2025.03.27 16:10:00;2025.03.27 16:15:00;2025.03.27 17:35:00;3046.09000000;3055.96000000;3026.35000000;3051.43000000;OTHER;-0.5410;1.2817;-1.2178;16;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743096600|MSZZ|XAUUSD|5|0|1|1743081300|1743081300;1010;XAUUSD;PERIOD_M5;LONG;2025.03.27 17:30:00;2025.03.27 17:35:00;2025.03.31 01:04:58;3051.43000000;3033.44000000;3087.41000000;3087.41000000;TP;2.0000;2.3457;-0.2046;953;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743781800|MSZZ|XAUUSD|5|0|-1|1743780900|1743780900;1010;XAUUSD;PERIOD_M5;SHORT;2025.04.04 15:50:00;2025.04.04 15:55:00;2025.04.07 01:09:58;3070.38000000;3106.99000000;2997.16000000;2997.16000000;TP;2.0000;2.4149;-0.4665;686;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1744008300|MSZZ|XAUUSD|5|0|-1|1743780900|1743780900;1010;XAUUSD;PERIOD_M5;SHORT;2025.04.07 06:45:00;2025.04.07 06:50:00;2025.04.09 14:19:58;3019.54000000;3055.68000000;2947.26000000;3055.68000000;SL;-1.0000;1.7532;-1.0553;665;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1744255500|MSZZ|XAUUSD|5|0|1|1744255200|1744255200;1010;XAUUSD;PERIOD_M5;LONG;2025.04.10 03:25:00;2025.04.10 03:30:00;2025.04.10 04:39:58;3096.33000000;3079.55000000;3129.89000000;3079.55000000;SL;-1.0000;0.3010;-1.0667;13;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1744262400|MSZZ|XAUUSD|5|0|1|1744261800|1744261800;1010;XAUUSD;PERIOD_M5;LONG;2025.04.10 05:20:00;2025.04.10 05:25:00;2025.04.11 01:34:58;3114.01000000;3078.43000000;3185.17000000;3185.17000000;TP;2.0000;2.0995;-0.3058;241;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745365800|MSZZ|XAUUSD|5|0|1|1744742100|1744742400;1010;XAUUSD;PERIOD_M5;LONG;2025.04.22 23:50:00;2025.04.22 23:55:00;2025.04.23 09:04:58;3382.18000000;3311.02000000;3524.50000000;3311.02000000;SL;-1.0000;0.0620;-1.0430;109;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745476200|MSZZ|XAUUSD|5|0|-1|1744759200|1744759500;1010;XAUUSD;PERIOD_M5;SHORT;2025.04.24 06:30:00;2025.04.24 06:35:00;2025.04.24 16:25:00;3323.12000000;3367.41000000;3234.54000000;3331.16000000;OTHER;-0.1815;0.1874;-0.4857;118;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745511600|MSZZ|XAUUSD|5|0|1|1745434200|1745434500;1010;XAUUSD;PERIOD_M5;LONG;2025.04.24 16:20:00;2025.04.24 16:25:00;2025.04.24 16:34:58;3331.16000000;3325.72000000;3342.04000000;3325.72000000;SL;-1.0000;0.4081;-1.6452;1;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745516400|MSZZ|XAUUSD|5|0|1|1745502900|1745502900;1010;XAUUSD;PERIOD_M5;LONG;2025.04.24 17:40:00;2025.04.24 17:45:00;2025.04.24 18:05:00;3326.65000000;3306.80000000;3366.35000000;3322.58000000;OTHER;-0.2050;0.1899;-0.2151;4;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745517600|MSZZ|XAUUSD|5|0|-1|1745511600|1745511600;1010;XAUUSD;PERIOD_M5;SHORT;2025.04.24 18:00:00;2025.04.24 18:05:00;2025.04.24 18:10:00;3322.58000000;3344.63000000;3278.48000000;3325.35000000;OTHER;-0.1256;0.0091;-0.2118;1;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745517900|MSZZ|XAUUSD|5|0|1|1745502900|1745502900;1010;XAUUSD;PERIOD_M5;LONG;2025.04.24 18:05:00;2025.04.24 18:10:00;2025.04.24 18:20:00;3325.35000000;3306.80000000;3362.45000000;3320.89000000;OTHER;-0.2404;0.1294;-0.3137;2;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745518500|MSZZ|XAUUSD|5|0|-1|1745511600|1745511600;1010;XAUUSD;PERIOD_M5;SHORT;2025.04.24 18:15:00;2025.04.24 18:20:00;2025.04.24 18:30:00;3320.89000000;3344.63000000;3273.41000000;3324.19000000;OTHER;-0.1390;0.0560;-0.3669;2;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745519100|MSZZ|XAUUSD|5|0|1|1745502900|1745502900;1010;XAUUSD;PERIOD_M5;LONG;2025.04.24 18:25:00;2025.04.24 18:30:00;2025.04.25 01:04:57;3324.19000000;3306.80000000;3358.97000000;3358.97000000;TP;2.0000;2.0753;-0.2001;78;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745544300|MSZZ|XAUUSD|5|0|1|1745542800|1745542800;1010;XAUUSD;PERIOD_M5;LONG;2025.04.25 01:25:00;2025.04.25 01:30:00;2025.04.25 04:55:00;3363.46000000;3333.46000000;3423.46000000;3344.22000000;OTHER;-0.6413;0.2437;-0.6810;41;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745556600|MSZZ|XAUUSD|5|0|-1|1745554800|1745554800;1010;XAUUSD;PERIOD_M5;SHORT;2025.04.25 04:50:00;2025.04.25 04:55:00;2025.04.25 04:59:57;3344.22000000;3347.01000000;3338.64000000;3347.01000000;SL;-1.0000;0.4265;-0.9892;0;Asian
